"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"03","2175","ACCT 202 (3, 2)","Inter Acct 2","M, W","3:10 PM - 4:25 PM","Schwalb, Helen","RA 201","36","45","In-Person",
"02","2174","ACCT 202 (3, 2)","Inter Acct 2","M, W","1:40 PM - 2:55 PM","Hornung, David","PH 110","55","55","In-Person",
"01","2173","ACCT 202 (3, 2)","Inter Acct 2","M, W","10:45 AM - 12:00 PM","Hornung, David","PH 110","56","55","In-Person",
"05","2177","ACCT 202 (3, 2)","Inter Acct 2","M, W","6:30 PM - 7:45 PM","Schwalb, Helen","PH 110","28","55","In-Person",
"07","2179","ACCT 202 (3, 2)","Inter Acct 2","SU","9:15 AM - 12:00 PM","Cowan Dockery, Marlene","PH 116","54","55","In-Person",
"06","2178","ACCT 202 (3, 2)","Inter Acct 2","M, W","8:00 PM - 9:15 PM","Kumar, Vijay","PH 110","35","55","In-Person",
"01","2238","ACCT 261 (3, 3)","Business Law l","M, W","1:40 PM - 2:55 PM","Leibowicz, Barry","PH 112","38","46","In-Person",
"02","2239","ACCT 261 (3, 3)","Business Law l","M, W","3:10 PM - 4:25 PM","Leibowicz, Barry","PH 112","38","46","In-Person",
"03","2240","ACCT 261 (3, 3)","Business Law l","M, W","7:45 AM - 9:00 AM","Mintz, Seymour","PH 012","43","46","In-Person",
"04","2241","ACCT 261 (3, 3)","Business Law l","M, W","9:15 AM - 10:30 AM","Mintz, Seymour","PH 012","46","46","In-Person",
"09","2246","ACCT 261 (3, 3)","Business Law l","SU","9:15 AM - 12:00 PM","Stein, Randy","PH 117","32","46","In-Person",
"06","2243","ACCT 261 (3, 3)","Business Law l","T, TH","5:00 PM - 6:15 PM","Milich, Marvin","PH 112","28","46","In-Person",
"08","2245","ACCT 261 (3, 3)","Business Law l","F","6:30 PM - 9:20 PM","Seymore, Javier","PH 151","18","46","In-Person",
"07","2244","ACCT 261 (3, 3)","Business Law l","M, W","6:30 PM - 7:45 PM","Kirschner, David","RA 201","16","46","In-Person",
"05","2242","ACCT 261 (3, 3)","Business Law l","T, TH","3:10 PM - 4:25 PM","Milich, Marvin","PH 112","44","46","In-Person",
"01","2180","ACCT 305 (3, 2)","Cost Acct","M, W","5:00 PM - 6:15 PM","Huang, Qianyun (Ivy)","PH 110","49","49","In-Person",
"02","2181","ACCT 305 (3, 2)","Cost Acct","T, TH","9:15 AM - 10:30 AM","Cohen, Martin","PH 012","42","45","In-Person",
"03","2182","ACCT 305 (3, 2)","Cost Acct","T, TH","10:45 AM - 12:00 PM","Cohen, Martin","PH 012","43","45","In-Person",
"04","2183","ACCT 305 (3, 2)","Cost Acct","T, TH","1:40 PM - 2:55 PM","Cohen, Martin","PH 012","43","45","In-Person",
"05","2184","ACCT 305 (3, 2)","Cost Acct","M, W","6:30 PM - 7:45 PM","Mazzo, Mark","PH 112","28","49","In-Person",
"06","2185","ACCT 305 (3, 2)","Cost Acct","T, TH","8:50 PM - 10:05 PM","Kessar, Nathaniel","PH 110","14","49","In-Person",
"07","2186","ACCT 305 (3, 2)","Cost Acct","SU","9:15 AM - 12:00 PM","Qureshi, Anique","PH 212","48","49","Online",
"02","2188","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","5:00 PM - 6:40 PM","Stevens, Michael","PH 130","46","52","In-Person",
"01","2187","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","2:15 PM - 4:05 PM","Stevens, Michael","PH 012","41","45","In-Person",
"03","2189","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","8:00 AM - 9:50 AM","Adelberg, Arthur","RE 017","86","85","Online",
"06","2192","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","SU","1:00 PM - 5:00 PM","Qureshi, Anique","PH 212","65","65","Online",
"05","2191","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","8:50 PM - 10:40 PM","Mazzo, Mark","PH 130","17","52","In-Person",
"04","2190","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","10:05 AM - 11:55 AM","Solieri, Steven","PH 130","32","52","In-Person",
"01","2193","ACCT 311 (4, 3)","Advcd Acct","T, TH","8:00 AM - 9:50 AM","Satenstein, Jeffrey","PH 112","18","48","In-Person",
"02","2194","ACCT 311 (4, 3)","Advcd Acct","T, TH","10:05 AM - 11:55 AM","Satenstein, Jeffrey","PH 112","42","48","In-Person",
"03","2195","ACCT 311 (4, 3)","Advcd Acct","T, TH","12:10 PM - 2:00 PM","David, Amy","PH 116","41","48","In-Person",
"06","2198","ACCT 311 (4, 3)","Advcd Acct","SU","1:00 PM - 5:00 PM","Balkaran, Dianand","PH 110","50","48","In-Person",
"05","2197","ACCT 311 (4, 3)","Advcd Acct","T, TH","6:55 PM - 8:45 PM","Juva, John","RA 201","14","45","In-Person",
"04","2196","ACCT 311 (4, 3)","Advcd Acct","T, TH","2:15 PM - 4:05 PM","David, Amy","PH 116","27","48","In-Person",
"07","2199","ACCT 311 (4, 3)","Advcd Acct","SU","1:00 PM - 5:00 PM","Cowan Dockery, Marlene","PH 112","49","48","In-Person",
"02","2202","ACCT 321 (4, 3)","Auditing 1","T, TH","8:00 AM - 9:50 AM","Solieri, Steven","PH 130","18","50","In-Person",
"01","2201","ACCT 321 (4, 3)","Auditing 1","M, W","10:05 AM - 11:55 AM","Dauber, Nicky","PH 130","38","50","In-Person",
"03","2203","ACCT 321 (4, 3)","Auditing 1","M, W","1:40 PM - 3:30 PM","Mintz, Seymour","PH 118","50","50","In-Person",
"05","2205","ACCT 321 (4, 3)","Auditing 1","SU","8:20 AM - 12:00 PM","Kumar, Vijay","PH 118","49","50","In-Person",
"04","2204","ACCT 321 (4, 3)","Auditing 1","M, W","8:50 PM - 10:40 PM","Fitzsimons, Sean","PH 302","7","50","In-Person",
"04","2221","ACCT 322 (3, 3)","Auditing 2","M, W","6:30 PM - 7:45 PM","Fitzsimons, Sean","PH 113","37","55","In-Person",
"02","2219","ACCT 322 (3, 3)","Auditing 2","T, TH","1:40 PM - 2:55 PM","Hitzig, Neal","PH 212","21","30","In-Person",
"03","2220","ACCT 322 (3, 3)","Auditing 2","T, TH","4:00 PM - 5:15 PM","Hitzig, Neal","PH 212","12","30","In-Person",
"01","2218","ACCT 322 (3, 3)","Auditing 2","M, W","1:40 PM - 2:55 PM","Dauber, Nicky","PH 130","57","55","In-Person",
"05","2222","ACCT 322 (3, 3)","Auditing 2","S","1:00 PM - 4:00 PM","Qamar, Zohaib","PH 211","54","55","In-Person",
"06","2223","ACCT 322 (3, 3)","Auditing 2","SU","9:15 AM - 12:00 PM","Ruthizer, Scott","PH 130","57","55","In-Person",
"01","2225","ACCT 341 (3, 3)","Accounting Information Systems","S","1:00 PM - 4:00 PM","Qureshi, Anique","PH 212","69","65","Online",
"01","2229","ACCT 343 (3, 3)","Microcomputer Applications","S","9:15 AM - 12:00 PM","Qureshi, Anique","PH 212","29","30","In-Person",
"01","2233","ACCT 350 (3, 3)","Finan Stat Analys","T, TH","1:40 PM - 2:55 PM","Satenstein, Jeffrey","PH 112","30","35","In-Person",
"02","2234","ACCT 350 (3, 3)","Finan Stat Analys","T, TH","6:30 PM - 7:45 PM","Silverman, Arthur","PH 112","31","35","In-Person",
"02","2347","ACCT 362 (3, 3)","Business Law 2","S","9:15 AM - 12:00 PM","Katz, Jeffrey","PH 113","59","58","In-Person",
"01","2346","ACCT 362 (3, 3)","Business Law 2","T, TH","6:30 PM - 7:45 PM","Altman, Julie","KY 270","60","62","In-Person",
"10","2345","ACCT 362W (3, 3)","Business Law 2","SU","1:00 PM - 4:00 PM","Mintz, Seymour","PH 204","24","24","In-Person",
"09","2344","ACCT 362W (3, 3)","Business Law 2","SU","9:15 AM - 12:00 PM","Kirschner, David","PH 121","10","24","In-Person",
"08","2343","ACCT 362W (3, 3)","Business Law 2","S","1:00 PM - 4:00 PM","Seymore, Javier","PH 112","18","24","In-Person",
"07","2342","ACCT 362W (3, 3)","Business Law 2","T, TH","6:30 PM - 7:45 PM","Georgiades, Emily","PH 110","24","24","In-Person",
"06","2341","ACCT 362W (3, 3)","Business Law 2","T, TH","5:00 PM - 6:15 PM","Altman, Julie","RA 205","23","24","In-Person",
"05","2340","ACCT 362W (3, 3)","Business Law 2","T, TH","9:15 AM - 10:30 AM","Linn, David","PH 116","21","24","In-Person",
"04","2339","ACCT 362W (3, 3)","Business Law 2","T, TH","7:45 AM - 9:00 AM","Linn, David","PH 116","20","24","In-Person",
"03","2338","ACCT 362W (3, 3)","Business Law 2","M, W","10:45 AM - 12:00 PM","Mintz, Seymour","PH 012","26","24","In-Person",
"02","2337","ACCT 362W (3, 3)","Business Law 2","M, W","10:45 AM - 12:00 PM","Davidovits, Murray","PH 116","5","24","In-Person",
"03","2350","ACCT 363 (3, 3)","Business Law 3","SU","9:15 AM - 12:00 PM","Linn, David","PH 153","21","35","In-Person",
"01","2348","ACCT 363 (3, 3)","Business Law 3","M, W","1:40 PM - 2:55 PM","Davidovits, Murray","PH 116","8","35","In-Person",
"02","2349","ACCT 363 (3, 3)","Business Law 3","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 114","31","35","In-Person",
"01","2351","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","M, W","10:05 AM - 11:55 AM","Leibowicz, Barry","PH 112","48","56","In-Person",
"02","2352","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","M, W","4:00 PM - 5:50 PM","Thaler, Michael","PH 116","36","56","In-Person",
"03","2353","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","10:05 AM - 11:55 AM","Blumenfrucht, Israel","PH 110","40","40","In-Person",
"04","2354","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","5:00 PM - 6:40 PM","Barone, Ernest","RA 201","46","45","In-Person",
"05","2355","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","6:55 PM - 8:45 PM","Barone, Ernest","PH 130","51","56","In-Person",
"06","2356","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","SU","8:20 AM - 12:00 PM","Lahijani, Richard","PH 152","23","56","In-Person",
"07","2357","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","SU","1:00 PM - 5:00 PM","Ruthizer, Scott","PH 130","56","56","In-Person",
"01","2358","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","M, W","3:10 PM - 4:25 PM","Sun, Fang","PH 110","48","53","In-Person",
"02","2359","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","M, W","5:00 PM - 6:15 PM","Sun, Fang","PH 112","45","53","In-Person",
"03","2360","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","3:10 PM - 4:25 PM","Silverman, Arthur","PH 110","53","53","In-Person",
"04","2361","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","5:00 PM - 6:15 PM","Silverman, Arthur","PH 110","45","53","In-Person",
"05","2362","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","TH","6:30 PM - 9:20 PM","Xiao, Jian","RA 205","7","43","In-Person",
"06","2363","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Xiao, Jian","PH 154","7","53","In-Person",
"07","2364","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Balkaran, Dianand","PH 156","52","53","In-Person",
"01","69237","ACCT 3911 (1, 1)","Special Probs","&nbsp;"," - ","Davidovits, Murray"," ","1","1","In-Person",
"01","2365","ACCT 393W (3, 3)","Seminar in Accounting","&nbsp;"," - ","Davidovits, Murray"," ","9","10","In-Person",
"02","2366","ACCT 393W (3, 3)","Seminar in Accounting","&nbsp;"," - ","Dauber, Nicky","PH 347","11","10","In-Person",
"01","2367","ACCT 398 (3, 3)","Internship","&nbsp;"," - ","Ruthizer, Scott"," ","8","10","In-Person",
"01","2368","ACCT 707 (3, 3)","Issues In Mgmt Acct","S","9:15 AM - 12:00 PM","Wheatman, Barry","PH 115","17","20","In-Person",
"01","2369","ACCT 712 (3, 3)","Adv Fin Acct Theory","M","6:30 PM - 9:20 PM","Huang, Qianyun (Ivy)","PH 333","23","20","In-Person",
"02","2370","ACCT 712 (3, 3)","Adv Fin Acct Theory","TH","6:30 PM - 9:20 PM","Hitzig, Neal","PH 113","21","20","In-Person",
"01","2371","ACCT 723 (3, 3)","Adv Auditing Theory","T","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","29","20","In-Person",
"02","2372","ACCT 723 (3, 3)","Adv Auditing Theory","TH","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","24","20","In-Person",
"01","2373","ACCT 747 (3, 3)","Comm &amp; Accountants","S","1:00 PM - 4:00 PM","Nigrelli, Ursula","PH 115","55","55","In-Person",
"01","2374","ACCT 748 (3, 3)","Adv Acct Info Systms","W","6:30 PM - 9:20 PM","Siegfried, Robert","PH 333","26","20","In-Person",
"03","2377","ACCT 752 (3, 3)","Adv Stdy In Bus Law","SU","9:15 AM - 12:00 PM","Linn, David","PH 153","37","20","In-Person",
"02","2376","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 114","4","20","In-Person",
"01","2375","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","1:40 PM - 2:55 PM","Davidovits, Murray","PH 116","4","20","In-Person",
"01","2378","ACCT 757 (3, 3)","Taxation Of Bus Ents","M","6:30 PM - 9:20 PM","Balkaran, Dianand","PH 155","20","20","In-Person",
"02","2379","ACCT 757 (3, 3)","Taxation Of Bus Ents","W","7:00 PM - 9:50 PM","Stevens, Michael","PH 202","21","20","In-Person",
"01","2380","ACCT 758 (3, 3)","State &amp; Local Taxatn","M","6:30 PM - 9:20 PM","Ahroni, Scott","RA 205","23","20","In-Person",
"02","68493","ACCT 773 (3, 3)","Govt Acct &amp; Audit","TH","6:30 PM - 9:20 PM","Xiao, Jian","RA 205","1","1","In-Person",
"01","2381","ACCT 773 (3, 3)","Govt Acct &amp; Audit","SU","1:00 PM - 4:00 PM","Xiao, Jian","PH 113","11","20","In-Person",
"01","51038","AFST 102 (3, 3)","Survey African Civ 2","T, TH","10:45 AM - 12:00 PM","Julmisse, Evelyn","PH 118","36","35","In-Person",
"01","51041","AFST 201W (3, 3)","Intro Black Cultures","T, TH","1:40 PM - 2:55 PM","Julmisse, Evelyn","PH 118","26","25","In-Person",
"01","51046","AFST 232W (3, 3)","Caribbean Literature","S","9:00 AM - 12:00 PM","Joseph, Yvon","PH 118","5","25","In-Person",
"01","51047","AFST 234W (3, 3)","Black Women Writers","S","1:00 PM - 4:00 PM","Joseph, Yvon","PH 118","8","25","In-Person",
"01","51042","AFST 300 (3, 3)","Africana Studies Sem","T, TH","4:30 PM - 5:45 PM","Julmisse, Evelyn","PH 119","12","25","In-Person",
"01","8473","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","9:15 AM - 10:30 AM","Manson, Douglas","KY 271","10","20","In-Person",
"03","8475","AMST 110W (3, 3)","Intro Amer Soc/Culture","M, W","9:15 AM - 10:30 AM","Manson, Douglas","KY 271","10","20","In-Person",
"02","8474","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","12:15 PM - 1:30 PM","Manson, Douglas","KY 246","19","20","In-Person",
"03","2057","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","9:15 AM - 10:30 AM","Choi, Jimee","PH 118","35","32","Web-Enhanced",
"02","2052","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","9:15 AM - 10:30 AM","Strassler, Karen","KY 150","110","110","Web-Enhanced",
"02","2052","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","9:15 AM - 10:30 AM","Eshak, Agnes","KY 150","110","110","Web-Enhanced",
"04","2062","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","10:45 AM - 12:00 PM","Strassler, Karen","KY 150","117","115","Web-Enhanced",
"09","2092","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","5:00 PM - 6:15 PM","Barton, Scott","KY 250","56","60","Web-Enhanced",
"01","2049","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","7:45 AM - 9:00 AM","Choi, Jimee","PH 118","24","23","Web-Enhanced",
"04","2062","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","10:45 AM - 12:00 PM","Unluonen, Emine Busra","KY 150","117","115","Web-Enhanced",
"05","2072","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","1:40 PM - 2:55 PM","Leynse, Wendy","KY 250","81","82","Web-Enhanced",
"06","2077","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","1:40 PM - 2:55 PM","Levin, Irina","KY 250","90","85","Web-Enhanced",
"11","57871","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","12:15 PM - 1:30 PM","Cruz, Margaret","SB A101","37","38","Web-Enhanced",
"08","2086","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","3:10 PM - 4:25 PM","Levin, Irina","KY 250","87","86","Web-Enhanced",
"10","57626","ANTH 101 (3, 3)","Intro To Cultural Anthropology","S","12:15 PM - 2:55 PM","Eshak, Agnes","PH 114","37","35","Web-Enhanced",
"10","57626","ANTH 101 (3, 3)","Intro To Cultural Anthropology","S","12:15 PM - 2:55 PM","Unluonen, Emine Busra","PH 114","37","35","Web-Enhanced",
"07","2083","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","3:10 PM - 4:25 PM","Cruz, Margaret","PH 114","38","38","Web-Enhanced",
"06","2078","ANTH 102 (3, 3)","Intro Human Evol","M, W","1:40 PM - 2:55 PM","Plummer, Thomas","KY 150","99","100","Web-Enhanced",
"10","2100","ANTH 102 (3, 3)","Intro Human Evol","S","9:15 AM - 11:55 AM","Pagano, Anthony","PH 114","40","40","Web-Enhanced",
"02","2048","ANTH 102 (3, 3)","Intro Human Evol","M, W","10:45 AM - 12:00 PM","Evans, Katarina","SB A101","42","40","Web-Enhanced",
"07","2084","ANTH 102 (3, 3)","Intro Human Evol","M, W","3:10 PM - 4:25 PM","Amann, Alexis","KY 150","68","82","Web-Enhanced",
"04","2056","ANTH 102 (3, 3)","Intro Human Evol","M, W","9:15 AM - 10:30 AM","Evans, Katarina","SB A101","40","40","Web-Enhanced",
"05","2063","ANTH 102 (3, 3)","Intro Human Evol","T, TH","10:45 AM - 12:00 PM","Swedell, Larissa","KY 150","111","110","Web-Enhanced",
"01","2047","ANTH 102 (3, 3)","Intro Human Evol","T, TH","7:45 AM - 9:00 AM","Shibata, Chihiro","KY 150","80","80","Web-Enhanced",
"09","2098","ANTH 102 (3, 3)","Intro Human Evol","F","6:30 PM - 9:20 PM","Pagano, Anthony","PH 152","38","38","Web-Enhanced",
"03","2053","ANTH 102 (3, 3)","Intro Human Evol","T, TH","9:15 AM - 10:30 AM","Shibata, Chihiro","KY 150","119","115","Web-Enhanced",
"08","2085","ANTH 102 (3, 3)","Intro Human Evol","T, TH","3:10 PM - 4:25 PM","Suvrathan, Uthara","KY 150","50","50","Web-Enhanced",
"01","2050","ANTH 103 (3, 3)","Intro To Archaeology","M, W","9:15 AM - 10:30 AM","Georges, Jemima","PH 114","31","31","Web-Enhanced",
"07","2132","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","10:45 AM - 12:00 PM","Rose, Nicole","PH 114","32","35","Web-Enhanced",
"05","2093","ANTH 103 (3, 3)","Intro To Archaeology","M","5:00 PM - 7:50 PM","Bracken, Justin","KY 429","35","35","Web-Enhanced",
"04","2079","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","1:40 PM - 2:55 PM","Feeley, Francis","KY 150","117","110","Web-Enhanced",
"03","2071","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","12:15 PM - 1:30 PM","Feeley, Francis","KY 150","142","120","Web-Enhanced",
"03","2071","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","12:15 PM - 1:30 PM","Burgos Morakawa, Walter","KY 150","142","120","Web-Enhanced",
"02","2066","ANTH 103 (3, 3)","Intro To Archaeology","M, W","3:10 PM - 4:25 PM","Bracken, Justin","PH 114","37","35","Web-Enhanced",
"03","2064","ANTH 104 (3, 3)","Language, Culture, and Society","M, W","10:45 AM - 12:00 PM","Crooks, Misty","KY 250","75","80","Web-Enhanced",
"04","2065","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","10:45 AM - 12:00 PM","Schmitt, Doreen","KY 250","81","75","Web-Enhanced",
"02","2055","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","9:15 AM - 10:30 AM","Schmitt, Doreen","KY 250","74","75","Web-Enhanced",
"01","2054","ANTH 104 (3, 3)","Language, Culture, and Society","M, W","9:15 AM - 10:30 AM","Crooks, Misty","KY 250","39","80","Web-Enhanced",
"01","2070","ANTH 200 (3, 3)","History Of Anthropology","T, TH","10:45 AM - 12:00 PM","Birth, Kevin","PH 351","19","16","In-Person",
"01","2080","ANTH 201 (3, 3)","Essentials Of Cultural Anthro","M, W","1:40 PM - 2:55 PM","Halliburton, Murphy","SB A101","12","12","Web-Enhanced",
"02","2088","ANTH 201 (3, 3)","Essentials Of Cultural Anthro","M, W","10:45 AM - 12:00 PM","Halliburton, Murphy","PH 114","24","23","Web-Enhanced",
"01","2075","ANTH 219 (3, 3)","Vt:Topics In Cult Area Stud","M, W","1:40 PM - 2:55 PM","Strassler, Karen","PH 114","28","30","Web-Enhanced",
"02","2073","ANTH 239 (3, 3)","Vt:Topics Cult Anth","T, TH","12:15 PM - 1:30 PM","Choi, Jimee","PH 304","11","11","Web-Enhanced",
"01","57644","ANTH 239W (3, 3)","Vt:Topics Cult Anth","T, TH","10:45 AM - 12:00 PM","Leynse, Wendy","PH 347","16","15","Web-Enhanced",
"01","2082","ANTH 240 (3, 3)","Essentials Of Archaeology","T, TH","1:40 PM - 2:55 PM","Moore, James","PH 311","21","18","Web-Enhanced",
"01","2089","ANTH 243 (3, 3)","Archaeology Of North America","M","3:10 PM - 6:00 PM","Tache, Karine","PH 311","9","15","Hybrid",
"02","58214","ANTH 249 (3, 3)","Vt:Topcis Arch Area St","T, TH","1:40 PM - 2:55 PM","Rose, Nicole","PH 114","8","15","Web-Enhanced",
"01","2051","ANTH 259 (3, 3)","Vt:Topics In Archaeology","T, TH","9:15 AM - 10:30 AM","Bauer, Alexander","PH 114","12","15","Web-Enhanced",
