"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"03","50708","ACCT 305 (3, 2)","Cost Acct","T, TH","9:15 AM - 10:30 AM","Cohen, Martin","PH 012","42","46","In-Person",
"04","50709","ACCT 305 (3, 2)","Cost Acct","T, TH","10:45 AM - 12:00 PM","Cohen, Martin","PH 012","46","46","In-Person",
"05","50710","ACCT 305 (3, 2)","Cost Acct","T, TH","1:40 PM - 2:55 PM","Cohen, Martin","PH 012","46","46","In-Person",
"06","50711","ACCT 305 (3, 2)","Cost Acct","M, W","6:30 PM - 7:45 PM","Mazzo, Mark","PH 112","13","46","In-Person",
"07","50712","ACCT 305 (3, 2)","Cost Acct","T, TH","8:50 PM - 10:05 PM","Kessar, Nathaniel","PH 112","14","46","In-Person",
"08","50713","ACCT 305 (3, 2)","Cost Acct","SU","9:15 AM - 12:00 PM","Qureshi, Anique","PH 012","46","46","Online",
"03","50734","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","8:00 AM - 9:50 AM","Adelberg, Arthur","RE 017","85","85","Online",
"04","50735","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","1:40 PM - 3:20 PM","Solieri, Steven","PH 110","27","48","In-Person",
"05","50736","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","8:50 PM - 10:40 PM","Mazzo, Mark","PH 130","16","48","In-Person",
"06","50737","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","SU","1:00 PM - 5:00 PM","Qureshi, Anique","PH 012","50","48","Online",
"01","50732","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","2:15 PM - 4:05 PM","Stevens, Michael","PH 012","35","45","In-Person",
"02","50733","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","5:00 PM - 6:40 PM","Stevens, Michael","PH 130","48","48","In-Person",
"04","50765","ACCT 311 (4, 3)","Advcd Acct","T, TH","2:15 PM - 4:05 PM","David, Amy","PH 116","40","51","In-Person",
"03","50764","ACCT 311 (4, 3)","Advcd Acct","T, TH","12:10 PM - 2:00 PM","David, Amy","PH 116","39","51","In-Person",
"02","50763","ACCT 311 (4, 3)","Advcd Acct","T, TH","10:05 AM - 11:55 AM","Satenstein, Jeffrey","PH 112","49","51","In-Person",
"07","50768","ACCT 311 (4, 3)","Advcd Acct","SU","1:00 PM - 5:00 PM","Cowan Dockery, Marlene","PH 115","46","51","In-Person",
"06","50767","ACCT 311 (4, 3)","Advcd Acct","SU","1:00 PM - 5:00 PM","Balkaran, Dianand","PH 118","51","51","In-Person",
"01","50762","ACCT 311 (4, 3)","Advcd Acct","T, TH","8:00 AM - 9:50 AM","Satenstein, Jeffrey","PH 112","36","51","In-Person",
"05","50766","ACCT 311 (4, 3)","Advcd Acct","T, TH","6:55 PM - 8:45 PM","Juva, John","RA 205","18","51","In-Person",
"05","51592","ACCT 321 (4, 3)","Auditing 1","SU","8:20 AM - 12:00 PM","Kumar, Vijay","PH 114","53","53","In-Person",
"04","51591","ACCT 321 (4, 3)","Auditing 1","M, W","8:50 PM - 10:40 PM","Fitzsimons, Sean","PH 116","15","53","In-Person",
"03","51590","ACCT 321 (4, 3)","Auditing 1","T, TH","8:00 AM - 9:50 AM","Solieri, Steven","PH 116","15","53","In-Person",
"02","51589","ACCT 321 (4, 3)","Auditing 1","T, TH","10:05 AM - 11:55 AM","Solieri, Steven","PH 116","43","53","In-Person",
"01","51588","ACCT 321 (4, 3)","Auditing 1","M, W","10:05 AM - 11:55 AM","Dauber, Nicky","PH 130","53","53","In-Person",
"06","51922","ACCT 321 (4, 3)","Auditing 1","M, W","1:40 PM - 3:30 PM","Mintz, Seymour","PH 112","54","53","In-Person",
"06","51609","ACCT 322 (3, 3)","Auditing 2","SU","9:15 AM - 12:00 PM","Ruthizer, Scott","PH 130","41","39","In-Person",
"05","51608","ACCT 322 (3, 3)","Auditing 2","S","1:00 PM - 4:00 PM","Qamar, Zohaib","PH 012","29","38","In-Person",
"04","51607","ACCT 322 (3, 3)","Auditing 2","M, W","6:30 PM - 7:45 PM","Fitzsimons, Sean","PH 110","12","38","In-Person",
"03","51605","ACCT 322 (3, 3)","Auditing 2","T, TH","4:00 PM - 5:15 PM","Hitzig, Neal","PH 212","7","30","In-Person",
"02","51604","ACCT 322 (3, 3)","Auditing 2","T, TH","1:40 PM - 2:55 PM","Hitzig, Neal","PH 206","20","24","In-Person",
"01","51603","ACCT 322 (3, 3)","Auditing 2","M, W","1:40 PM - 2:55 PM","Dauber, Nicky","PH 130","44","43","In-Person",
"01","51826","ACCT 341 (3, 3)","Accounting Information Systems","S","1:00 PM - 4:00 PM","Qureshi, Anique","PH 212","70","70","Online",
"01","51830","ACCT 343 (3, 3)","Microcomputer Applications","S","9:15 AM - 12:00 PM","Qureshi, Anique","PH 212","28","30","In-Person",
"02","51836","ACCT 350 (3, 3)","Finan Stat Analys","T, TH","6:30 PM - 7:45 PM","Silverman, Arthur","PH 110","23","32","In-Person",
"01","51835","ACCT 350 (3, 3)","Finan Stat Analys","T, TH","1:40 PM - 2:55 PM","Satenstein, Jeffrey","PH 112","17","32","In-Person",
"02","51645","ACCT 362 (3, 3)","Business Law 2","S","9:15 AM - 12:00 PM","Katz, Jeffrey","PH 130","68","70","In-Person",
"01","51644","ACCT 362 (3, 3)","Business Law 2","T, TH","6:30 PM - 7:45 PM","Altman, Julie","KY 270","67","75","In-Person",
"10","51668","ACCT 362W (3, 3)","Business Law II","SU","1:00 PM - 4:00 PM","Mintz, Seymour","PH 204","22","23","In-Person",
"09","51667","ACCT 362W (3, 3)","Business Law II","SU","9:15 AM - 12:00 PM","Kirschner, David","PH 121","13","23","In-Person",
"07","51665","ACCT 362W (3, 3)","Business Law II","T, TH","6:30 PM - 7:45 PM","Herczog, Leo","KY 319","10","23","In-Person",
"06","51664","ACCT 362W (3, 3)","Business Law II","T, TH","5:00 PM - 6:15 PM","Altman, Julie","KY 313","21","23","In-Person",
"05","51663","ACCT 362W (3, 3)","Business Law II","T, TH","9:15 AM - 10:30 AM","Linn, David","PH 130","23","23","In-Person",
"04","51662","ACCT 362W (3, 3)","Business Law II","T, TH","7:45 AM - 9:00 AM","Linn, David","PH 130","23","23","In-Person",
"03","51661","ACCT 362W (3, 3)","Business Law II","M, W","10:45 AM - 12:00 PM","Mintz, Seymour","PH 012","24","23","In-Person",
"02","51660","ACCT 362W (3, 3)","Business Law II","M, W","10:45 AM - 12:00 PM","Davidovits, Murray","PH 116","23","23","In-Person",
"08","51666","ACCT 362W (3, 3)","Business Law II","S","1:00 PM - 4:00 PM","Seymore, Javier","PH 112","9","23","In-Person",
"03","51756","ACCT 363 (3, 3)","Business Law 3","SU","9:15 AM - 12:00 PM","Linn, David","PH 119","20","30","In-Person",
"02","51755","ACCT 363 (3, 3)","Business Law 3","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 132","17","30","In-Person",
"01","51754","ACCT 363 (3, 3)","Business Law 3","M, W","1:40 PM - 2:55 PM","Davidovits, Murray","PH 116","13","30","In-Person",
"02","51800","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","M, W","4:00 PM - 5:50 PM","Thaler, Michael","PH 112","36","49","In-Person",
"03","51801","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","10:05 AM - 11:55 AM","Blumenfrucht, Israel","PH 110","42","40","In-Person",
"04","51802","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","5:00 PM - 6:40 PM","Barone, Ernest","PH 114","49","49","In-Person",
"05","51803","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","6:55 PM - 8:35 PM","Barone, Ernest","PH 130","48","49","In-Person",
"01","51799","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","M, W","1:40 PM - 3:30 PM","Thaler, Michael","PH 119","45","49","In-Person",
"07","51805","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","SU","1:00 PM - 5:00 PM","Ruthizer, Scott","PH 130","49","49","In-Person",
"06","51804","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","SU","8:20 AM - 12:00 PM","Calamari, Joseph","PH 153","30","49","In-Person",
"07","51823","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Balkaran, Dianand","PH 118","56","55","Hybrid",
"06","51822","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Xiao, Jian","PH 155","16","55","In-Person",
"05","51821","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","TH","6:30 PM - 9:20 PM","Xiao, Jian","RA 201","10","55","In-Person",
"03","51819","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","3:10 PM - 4:25 PM","Silverman, Arthur","PH 012","48","55","In-Person",
"02","51818","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","M, W","5:00 PM - 6:15 PM","Sun, Fang","PH 116","47","55","In-Person",
"01","51817","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","M, W","3:10 PM - 4:25 PM","Sun, Fang","PH 116","39","55","In-Person",
"04","51820","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","5:00 PM - 6:15 PM","Silverman, Arthur","PH 110","46","55","In-Person",
"01","69798","ACCT 3911 (1, 1)","Special Problems","&nbsp;"," - ","Milich, Marvin"," ","1","1","In-Person",
"01","51840","ACCT 393W (3, 3)","Seminar in Accounting","&nbsp;"," - ","Davidovits, Murray"," ","10","15","In-Person",
"01","51841","ACCT 398 (3, 3)","Internship","&nbsp;"," - ","Ruthizer, Scott"," ","7","10","In-Person",
"01","51973","ACCT 707 (3, 3)","Issues In Mgmt Acct","S","9:15 AM - 12:00 PM","Wheatman, Barry","PH 104","27","20","In-Person",
"01","51975","ACCT 712 (3, 3)","Adv Fin Acct Theory","M","6:30 PM - 9:20 PM","Huang, Qianyun (Ivy)","PH 333","23","20","In-Person",
"02","51976","ACCT 712 (3, 3)","Adv Fin Acct Theory","TH","6:30 PM - 9:20 PM","Hitzig, Neal","PH 117","24","24","In-Person",
"01","51983","ACCT 723 (3, 3)","Adv Auditing Theory","T","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","32","32","In-Person",
"02","51984","ACCT 723 (3, 3)","Adv Auditing Theory","TH","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","36","31","In-Person",
"01","51985","ACCT 747 (3, 3)","Comm &amp; Accountants","S","1:00 PM - 4:00 PM","Nigrelli, Ursula","CD 134","62","60","In-Person",
"01","51988","ACCT 748 (3, 3)","Adv Acct Info Systms","W","6:30 PM - 9:20 PM","Siegfried, Robert","PH 333","32","29","In-Person",
"01","51995","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","1:40 PM - 2:55 PM","Davidovits, Murray","PH 116","2","20","In-Person",
"02","51996","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 132","3","20","In-Person",
"03","51997","ACCT 752 (3, 3)","Adv Stdy In Bus Law","SU","9:15 AM - 12:00 PM","Linn, David","PH 119","44","41","In-Person",
"01","52000","ACCT 757 (3, 3)","Taxation Of Bus Ents","M","6:30 PM - 9:20 PM","Balkaran, Dianand","RA 208","36","32","In-Person",
"02","52001","ACCT 757 (3, 3)","Taxation Of Bus Ents","W","7:00 PM - 9:50 PM","Ahroni, Scott","PH 114","33","25","In-Person",
"01","52002","ACCT 759 (3, 3)","Estate &amp; Gift Taxes","M","6:30 PM - 9:20 PM","Ahroni, Scott","KG 105","27","26","In-Person",
"01","54904","ACCT 773 (3, 3)","Govt Acct &amp; Audit","SU","1:00 PM - 4:00 PM","Xiao, Jian","PH 104","16","20","In-Person",
"01","61491","AFST 101 (3, 3)","Survey African Civ 1","M, W","9:15 AM - 10:30 AM","Cooper Owens, Edward","RA 206","14","35","In-Person",
"01","61773","AFST 201W (3, 3)","Intro Black Cultures","M, W","1:40 PM - 2:55 PM","Cooper Owens, Edward","RA 201","17","35","In-Person",
"01","48979","AMST 110W (3, 3)","Intro Amer Soc/Culture","M, W","1:40 PM - 2:55 PM","Manson, Douglas","KY 313","20","20","In-Person",
"03","48981","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","1:40 PM - 2:55 PM","Manson, Douglas","KY 421","20","20","In-Person",
"02","48980","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","12:15 PM - 1:30 PM","Manson, Douglas","KY 248","20","20","In-Person",
"03","49883","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","10:45 AM - 12:00 PM","Halliburton, Murphy","KY 250","88","87","Web-Enhanced",
"08","49926","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","3:10 PM - 4:25 PM","Payne, Richard","PH 114","44","44","Web-Enhanced",
"02","49878","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","3:10 PM - 4:25 PM","Choi, Jimee","PH 114","40","40","Web-Enhanced",
"05","49897","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","12:15 PM - 1:30 PM","Leynse, Wendy","KY 250","85","86","Web-Enhanced",
"10","66551","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","7:45 AM - 9:00 AM","Unluonen, Emine Busra","PH 114","38","38","In-Person",
"01","49864","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","10:45 AM - 12:00 PM","Choi, Jimee","PH 114","40","40","Web-Enhanced",
"06","49915","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","1:40 PM - 2:55 PM","Elisha, Omri","KY 150","131","130","In-Person",
"04","49895","ANTH 101 (3, 3)","Intro To Cultural Anthropology","SU","12:00 PM - 3:30 PM","Eshak, Agnes","PH 114","40","40","Web-Enhanced",
"09","49947","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","6:30 PM - 7:45 PM","Barton, Scott","SB A101","42","45","Web-Enhanced",
"07","49916","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","1:40 PM - 2:55 PM","Birth, Kevin","KY 250","82","82","In-Person",
"05","49880","ANTH 102 (3, 3)","Intro Human Evol","M, W","10:45 AM - 12:00 PM","Madimenos, Felicia","KY 150","130","130","Web-Enhanced",
"06","49881","ANTH 102 (3, 3)","Intro Human Evol","T, TH","10:45 AM - 12:00 PM","Henriquez, Megan","KY 150","111","110","Web-Enhanced",
"04","49867","ANTH 102 (3, 3)","Intro Human Evol","T, TH","9:15 AM - 10:30 AM","Lamela Lopez, Raquel","KY 150","109","110","Web-Enhanced",
"03","49866","ANTH 102 (3, 3)","Intro Human Evol","M, W","9:15 AM - 10:30 AM","Plummer, Thomas","KY 150","125","125","Web-Enhanced",
"02","49842","ANTH 102 (3, 3)","Intro Human Evol","S","9:15 AM - 12:00 PM","Pagano, Anthony","KY 250","72","85","Web-Enhanced",
"01","49837","ANTH 102 (3, 3)","Intro Human Evol","T, TH","7:45 AM - 9:00 AM","Lamela Lopez, Raquel","KY 150","81","110","Web-Enhanced",
"12","49945","ANTH 102 (3, 3)","Intro Human Evol","F","6:30 PM - 9:15 PM","Pagano, Anthony","PH 114","41","42","Web-Enhanced",
"06","49881","ANTH 102 (3, 3)","Intro Human Evol","T, TH","10:45 AM - 12:00 PM","Swedell, Larissa","KY 150","111","110","Web-Enhanced",
"10","49925","ANTH 102 (3, 3)","Intro Human Evol","M, W","3:10 PM - 4:25 PM","Shibata, Chihiro","KY 250","86","86","Web-Enhanced",
"09","49913","ANTH 102 (3, 3)","Intro Human Evol","T, TH","1:40 PM - 2:55 PM","Amann, Alexis","KY 250","86","86","Web-Enhanced",
"08","49910","ANTH 102 (3, 3)","Intro Human Evol","M, W","1:40 PM - 2:55 PM","Shibata, Chihiro","PH 157","43","42","Web-Enhanced",
"07","49905","ANTH 102 (3, 3)","Intro Human Evol","T, TH","12:15 PM - 1:30 PM","Evans, Katarina","SB A101","44","44","Web-Enhanced",
"11","49930","ANTH 102 (3, 3)","Intro Human Evol","T, TH","3:10 PM - 4:25 PM","Amann, Alexis","KY 250","85","85","Web-Enhanced",
"08","53232","ANTH 103 (3, 3)","Intro To Archaeology","M, W","7:45 AM - 9:00 AM","Rose, Nicole","KY 250","22","35","In-Person",
"09","65625","ANTH 103 (3, 3)","Intro To Archaeology","M, W","3:10 PM - 4:25 PM","Rose, Nicole","PH 156","36","35","In-Person",
"10","65626","ANTH 103 (3, 3)","Intro To Archaeology","T","5:00 PM - 7:45 PM","Bracken, Justin","RA 209","30","35","In-Person",
"03","49896","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","12:15 PM - 1:30 PM","Feeley, Francis","KY 150","135","135","Web-Enhanced",
"04","49904","ANTH 103 (3, 3)","Intro To Archaeology","F","12:00 PM - 3:00 PM","Rose, Nicole","KY 250","33","35","Web-Enhanced",
"05","49914","ANTH 103 (3, 3)","Intro To Archaeology","M, W","1:40 PM - 2:55 PM","Pugh, Timothy","KY 150","125","125","Web-Enhanced",
"05","49914","ANTH 103 (3, 3)","Intro To Archaeology","M, W","1:40 PM - 2:55 PM","Romera Barbera, Aida","KY 150","125","125","Web-Enhanced",
"06","49927","ANTH 103 (3, 3)","Intro To Archaeology","T, TH","3:10 PM - 4:25 PM","Feeley, Francis","KY 150","103","110","Web-Enhanced",
"01","49868","ANTH 103 (3, 3)","Intro To Archaeology","M, W","9:15 AM - 10:30 AM","Romera Barbera, Aida","KY 250","47","85","Web-Enhanced",
"01","49868","ANTH 103 (3, 3)","Intro To Archaeology","M, W","9:15 AM - 10:30 AM","Tache, Karine","KY 250","47","85","Web-Enhanced",
"02","49882","ANTH 103 (3, 3)","Intro To Archaeology","M, W","10:45 AM - 12:00 PM","Romera Barbera, Aida","KY 250","89","87","Web-Enhanced",
"02","49882","ANTH 103 (3, 3)","Intro To Archaeology","M, W","10:45 AM - 12:00 PM","Tache, Karine","KY 250","89","87","Web-Enhanced",
"02","49872","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","9:15 AM - 10:30 AM","Schmitt, Doreen","KY 250","79","75","Web-Enhanced",
"03","49917","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","3:10 PM - 4:25 PM","Crooks, Misty","SB A101","42","42","Web-Enhanced",
"05","49929","ANTH 104 (3, 3)","Language, Culture, and Society","M, W","3:10 PM - 4:25 PM","Burgos Morakawa, Walter","KY 150","120","120","Web-Enhanced",
"05","49929","ANTH 104 (3, 3)","Language, Culture, and Society","M, W","3:10 PM - 4:25 PM","Rodriguez Aponte, Juan","KY 150","120","120","Web-Enhanced",
"01","49838","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","7:45 AM - 9:00 AM","Schmitt, Doreen","KY 250","59","55","Web-Enhanced",
"02","49887","ANTH 200 (3, 3)","History Of Anthropology","M, W","10:45 AM - 12:00 PM","Birth, Kevin","PH 351","16","16","In-Person",
"01","49877","ANTH 200 (3, 3)","History Of Anthropology","M, W","9:15 AM - 10:30 AM","Birth, Kevin","PH 351","16","16","In-Person",
"01","49889","ANTH 201 (3, 3)","Essentials Of Cultural Anthro","T, TH","10:45 AM - 12:00 PM","Elisha, Omri","SB A101","27","35","In-Person",
"01","49943","ANTH 206 (3, 3)","Peoples Of South America","M","5:00 PM - 7:45 PM","Collins, John","PH 114","22","35","In-Person",
"01","49919","ANTH 208W (3, 3)","Peoples Of South Asia","T, TH","1:40 PM - 2:55 PM","Halliburton, Murphy","PH 302","16","15","Web-Enhanced",
"01","49923","ANTH 210 (3, 3)","Peoples Of East Asia","M, W","9:15 AM - 10:30 AM","Choi, Jimee","PH 302","13","35","In-Person",
"01","50843","ANTH 220 (3, 3)","Food And Culture","M, W","3:10 PM - 4:25 PM","Barton, Scott","SB A101","8","18","In-Person",
"01","54645","ANTH 224 (3, 3)","Religion: Belief And Ritual","T, TH","9:15 AM - 10:30 AM","Payne, Richard","PH 114","30","35","In-Person",
