"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"01","3386","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","W, F","10:15 AM - 12:05 PM","Gruza, Marvin","KY 313","25","35","In-Person",
"10","3407","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","&nbsp;"," - ",", "," ","0","0","Online",
"09","3406","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","SU","8:00 AM - 12:00 PM","Benjamin, Ranjitkumar","PH 112","27","50","In-Person",
"07","3404","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","F","6:30 PM - 10:30 PM","Benjamin, Ranjitkumar","PH 110","24","50","In-Person",
"06","3403","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","T, TH","6:15 PM - 7:55 PM","Silverman, Arthur","PH 132","51","50","In-Person",
"03","3393","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","M, W","1:40 PM - 3:30 PM","Erlach, David","PH 116","51","50","In-Person",
"04","3401","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","T, TH","12:40 PM - 2:30 PM","David, Amy","PH 116","47","50","In-Person",
"05","3402","ACCT 102 (4, 3)","INT TH &amp; PR ACCT 2","M, W","8:10 PM - 9:50 PM","Ruthizer, Scott","PH 110","56","57","In-Person",
"05","3498","ACCT 201 (4, 4)","INTER ACCT 1","M, W","8:10 PM - 9:50 PM","Lahijani, Richard","PH 130","67","68","In-Person",
"03","3494","ACCT 201 (4, 4)","INTER ACCT 1","T, TH","4:00 PM - 5:40 PM","Levine, Marc","PH 130","68","68","In-Person",
"02","3489","ACCT 201 (4, 4)","INTER ACCT 1","T, TH","1:40 PM - 3:30 PM","Levine, Marc","PH 130","68","68","In-Person",
"01","3483","ACCT 201 (4, 4)","INTER ACCT 1","M, W","8:15 AM - 10:05 AM","Hornung, David","PH 110","62","60","In-Person",
"06","3502","ACCT 201 (4, 4)","INTER ACCT 1","T, TH","6:15 PM - 7:55 PM","Nussbaum, Stephen","PH 130","69","68","In-Person",
"07","3748","ACCT 201 (4, 4)","INTER ACCT 1","SU","8:00 AM - 12:00 PM","Rubin, Eliot","PH 153","65","60","In-Person",
"04","3761","ACCT 202 (3, 2)","INTER ACCT 2","T, TH","10:50 AM - 12:05 PM","Weiss, Renee","SB A135H","30","30","In-Person",
"03","3758","ACCT 202 (3, 2)","INTER ACCT 2","M, W","4:30 PM - 5:45 PM","Huang, Qianyun (Ivy)","PH 110","50","50","In-Person",
"02","3755","ACCT 202 (3, 2)","INTER ACCT 2","M, W","1:40 PM - 2:55 PM","Hornung, David","PH 110","35","50","In-Person",
"01","3752","ACCT 202 (3, 2)","INTER ACCT 2","M, W","10:50 AM - 12:05 PM","Hornung, David","PH 110","41","50","In-Person",
"05","3763","ACCT 202 (3, 2)","INTER ACCT 2","M, W","6:30 PM - 7:45 PM","Schwalb, Helen","RA 201","20","45","In-Person",
"07","3771","ACCT 202 (3, 2)","INTER ACCT 2","SU","9:00 AM - 12:00 PM","Zapf, Michael","PH 204","22","45","In-Person",
"06","3766","ACCT 202 (3, 2)","INTER ACCT 2","M, W","8:10 PM - 9:25 PM","Kumar, Vijay","PH 112","55","56","In-Person",
"01","4990","ACCT 261 (3, 3)","BUSINESS LAW I","M, W","1:40 PM - 2:55 PM","Leibowicz, Barry","PH 112","49","50","In-Person",
"02","4993","ACCT 261 (3, 3)","BUSINESS LAW I","M, W","3:05 PM - 4:20 PM","Leibowicz, Barry","PH 112","48","50","In-Person",
"03","4994","ACCT 261 (3, 3)","BUSINESS LAW I","W, F","8:00 AM - 9:15 AM","Mintz, Seymour","PH 012","31","45","In-Person",
"04","4996","ACCT 261 (3, 3)","BUSINESS LAW I","T, TH","3:05 PM - 4:20 PM","Milich, Marvin","PH 110","51","50","In-Person",
"05","5004","ACCT 261 (3, 3)","BUSINESS LAW I","T, TH","4:30 PM - 5:45 PM","Milich, Marvin","PH 110","40","50","In-Person",
"07","5010","ACCT 261 (3, 3)","BUSINESS LAW I","F","6:30 PM - 9:30 PM","Seymore, Javier","PH 112","34","50","In-Person",
"06","5007","ACCT 261 (3, 3)","BUSINESS LAW I","M, W","6:30 PM - 7:45 PM","Kirschner, David","KY 313","38","39","In-Person",
"08","5012","ACCT 261 (3, 3)","BUSINESS LAW I","SU","9:00 AM - 12:00 PM","Stein, Randy","PH 116","55","55","In-Person",
"03","3886","ACCT 305 (3, 2)","COST ACCOUNTING","T, TH","1:40 PM - 2:55 PM","Milo, Michael","PH 110","52","50","In-Person",
"02","3829","ACCT 305 (3, 2)","COST ACCOUNTING","T, TH","12:15 PM - 1:30 PM","Milo, Michael","PH 110","50","50","In-Person",
"01","3788","ACCT 305 (3, 2)","COST ACCOUNTING","M, W","3:05 PM - 4:20 PM","Schwalb, Helen","PH 110","22","50","In-Person",
"04","3904","ACCT 305 (3, 2)","COST ACCOUNTING","T, TH","3:05 PM - 4:20 PM","Milo, Michael","PH 112","47","50","In-Person",
"05","3940","ACCT 305 (3, 2)","COST ACCOUNTING","M, W","6:30 PM - 7:45 PM","Mazzo, Mark","PH 116","15","50","In-Person",
"06","3943","ACCT 305 (3, 2)","COST ACCOUNTING","T, TH","8:10 PM - 9:25 PM","Nussbaum, Stephen","PH 130","47","55","In-Person",
"07","3947","ACCT 305 (3, 2)","COST ACCOUNTING","SU","9:00 AM - 12:00 PM","Qureshi, Anique","PH 211","22","45","Online",
"01","3954","ACCT 306 (4, 3)","TECH IN PLAN &amp; CNTRL","M, W","2:40 PM - 4:30 PM","Stevens, Michael","PH 012","43","45","In-Person",
"02","3960","ACCT 306 (4, 3)","TECH IN PLAN &amp; CNTRL","M, W","4:30 PM - 6:20 PM","Stevens, Michael","PH 112","50","50","In-Person",
"03","4317","ACCT 306 (4, 3)","TECH IN PLAN &amp; CNTRL","T, TH","8:15 AM - 10:05 AM","Adelberg, Arthur","PH 130","51","50","In-Person",
"04","4320","ACCT 306 (4, 3)","TECH IN PLAN &amp; CNTRL","T, TH","10:15 AM - 12:05 PM","Adelberg, Arthur","PH 130","52","50","In-Person",
"05","4327","ACCT 306 (4, 3)","TECH IN PLAN &amp; CNTRL","M, W","8:10 PM - 9:50 PM","Mazzo, Mark","PH 116","46","50","In-Person",
"06","4342","ACCT 306 (4, 3)","TECH IN PLAN &amp; CNTRL","SU","1:00 PM - 5:00 PM","Qureshi, Anique","PH 012","51","50","Online",
"03","4352","ACCT 311 (4, 3)","ADVANCED ACCOUNTING","T, TH","10:15 AM - 12:05 PM","Satenstein, Jeffrey","PH 112","51","50","In-Person",
"02","4350","ACCT 311 (4, 3)","ADVANCED ACCOUNTING","T, TH","8:15 AM - 10:05 AM","Satenstein, Jeffrey","PH 112","48","50","In-Person",
"01","4345","ACCT 311 (4, 3)","ADVANCED ACCOUNTING","M, W","10:15 AM - 12:05 PM","Simon, Abraham","PH 212","24","30","In-Person",
"04","4355","ACCT 311 (4, 3)","ADVANCED ACCOUNTING","T, TH","2:40 PM - 4:30 PM","David, Amy","PH 116","50","50","In-Person",
"07","4370","ACCT 311 (4, 3)","ADVANCED ACCOUNTING","SU","1:00 PM - 5:00 PM","Balkaran, Dianand","CD 134","63","60","In-Person",
"06","4362","ACCT 311 (4, 3)","ADVANCED ACCOUNTING","T, TH","6:20 PM - 8:00 PM","Juva, John","KY 313","35","35","In-Person",
"05","4358","ACCT 311 (4, 3)","ADVANCED ACCOUNTING","T, TH","4:30 PM - 6:15 PM","Kumar, Vijay","PH 116","49","50","In-Person",
"01","4372","ACCT 321 (4, 3)","AUDITING 1","M, W","10:15 AM - 12:05 PM","Dauber, Nicky","PH 130","65","60","In-Person",
"02","4373","ACCT 321 (4, 3)","AUDITING 1","T, TH","8:15 AM - 10:05 AM","Solieri, Steven","PH 012","40","40","In-Person",
"03","4377","ACCT 321 (4, 3)","AUDITING 1","T","8:00 AM - 11:50 AM","Mintz, Seymour","PH 110","27","50","In-Person",
"04","4379","ACCT 321 (4, 3)","AUDITING 1","M, W","8:10 PM - 9:50 PM","Fitzsimons, Sean","PH 118","37","50","In-Person",
"05","4382","ACCT 321 (4, 3)","AUDITING 1","SU","8:00 AM - 12:00 PM","Kumar, Vijay","PH 110","60","60","In-Person",
"01","4385","ACCT 322 (3, 3)","AUDITING 2","M, W","1:40 PM - 2:55 PM","Dauber, Nicky","PH 130","60","60","In-Person",
"02","4388","ACCT 322 (3, 3)","AUDITING 2","T, TH","10:50 AM - 12:05 PM","Solieri, Steven","PH 012","42","40","In-Person",
"04","4978","ACCT 322 (3, 3)","AUDITING 2","M, W","6:30 PM - 7:45 PM","Fitzsimons, Sean","PH 118","49","55","In-Person",
"05","4979","ACCT 322 (3, 3)","AUDITING 2","SU","1:00 PM - 4:00 PM","Ruthizer, Scott","PH 130","59","60","In-Person",
"03","4975","ACCT 322 (3, 3)","AUDITING 2","T, TH","4:30 PM - 5:45 PM","Hitzig, Neal","SB A135H","13","30","In-Person",
"01","4985","ACCT 343 (3, 3)","MICROCOMP APPLICATION ACCT","S","9:00 AM - 12:00 PM","Qureshi, Anique","PH 212","26","25","In-Person",
"01","5014","ACCT 350 (3, 3)","FIN ST ANALYSIS","T, TH","12:15 PM - 1:30 PM","Satenstein, Jeffrey","PH 112","48","50","In-Person",
"02","5093","ACCT 362 (3, 3)","BUSINESS LAW 2","S","9:00 AM - 12:00 PM","Katz, Jeffrey","PH 130","50","50","In-Person",
"01","5090","ACCT 362 (3, 3)","BUSINESS LAW 2","T, TH","6:30 PM - 7:45 PM","Ryesky, Kenneth","PH 116","37","50","In-Person",
"12","21012","ACCT 362W (3, 3)","BUSINESS LAW 2","M, W","3:05 PM - 4:20 PM","Leach, Leslie","KY 419","25","25","In-Person",
"11","11276","ACCT 362W (3, 3)","BUSINESS LAW 2","SU","1:00 PM - 4:00 PM","Mintz, Seymour","PH 204","24","25","In-Person",
"09","5087","ACCT 362W (3, 3)","BUSINESS LAW 2","S","1:00 PM - 4:00 PM","Seymore, Javier","PH 110","21","25","In-Person",
"10","5089","ACCT 362W (3, 3)","BUSINESS LAW 2","SU","9:00 AM - 12:00 PM","Kirschner, David","PH 104","20","25","In-Person",
"01","5026","ACCT 362W (3, 3)","BUSINESS LAW 2","W, F","8:00 AM - 9:15 AM","Davidovits, Murray","PH 116","20","25","In-Person",
"02","5028","ACCT 362W (3, 3)","BUSINESS LAW 2","W, F","10:50 AM - 12:05 PM","Davidovits, Murray","PH 116","14","25","In-Person",
"03","5030","ACCT 362W (3, 3)","BUSINESS LAW 2","W, F","9:25 AM - 10:40 AM","Mintz, Seymour","PH 012","23","25","In-Person",
"04","5047","ACCT 362W (3, 3)","BUSINESS LAW 2","W, F","10:50 AM - 12:05 PM","Mintz, Seymour","PH 012","25","25","In-Person",
"05","5056","ACCT 362W (3, 3)","BUSINESS LAW 2","T, TH","3:05 PM - 4:20 PM","Ryesky, Kenneth","RA 201","23","25","In-Person",
"06","5061","ACCT 362W (3, 3)","BUSINESS LAW 2","T, TH","4:30 PM - 5:45 PM","Ryesky, Kenneth","RA 205","19","25","In-Person",
"07","5065","ACCT 362W (3, 3)","BUSINESS LAW 2","M, W","6:30 PM - 7:45 PM","White, Matthew","KG 204","25","25","In-Person",
"08","5085","ACCT 362W (3, 3)","BUSINESS LAW 2","T, TH","8:10 PM - 9:25 PM","Elan, Kenneth","KY 313","23","25","In-Person",
"01","5096","ACCT 363 (3, 3)","BUSINESS LAW 3","W, F","9:25 AM - 10:40 AM","Davidovits, Murray","PH 116","39","40","In-Person",
"03","5110","ACCT 363 (3, 3)","BUSINESS LAW 3","SU","9:00 AM - 12:00 PM","Linn, David","PH 115","20","35","In-Person",
"02","5098","ACCT 363 (3, 3)","BUSINESS LAW 3","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 130","33","40","In-Person",
"07","5145","ACCT 367 (4, 4)","FED &amp; NY ST TAX","S","8:00 AM - 12:00 PM","Ruthizer, Scott","PH 112","57","55","In-Person",
"01","5118","ACCT 367 (4, 4)","FED &amp; NY ST TAX","M, W","10:15 AM - 12:05 PM","Leibowicz, Barry","PH 112","29","50","In-Person",
"02","5120","ACCT 367 (4, 4)","FED &amp; NY ST TAX","M, W","4:00 PM - 5:40 PM","Abbondandolo, Vito","PH 130","51","50","In-Person",
"03","5124","ACCT 367 (4, 4)","FED &amp; NY ST TAX","T, TH","10:15 AM - 12:05 PM","Blumenfrucht, Israel","PH 116","42","47","In-Person",
"04","5136","ACCT 367 (4, 4)","FED &amp; NY ST TAX","T, TH","4:30 PM - 6:20 PM","Barone, Ernest","PH 112","46","50","In-Person",
"05","5138","ACCT 367 (4, 4)","FED &amp; NY ST TAX","M, W","6:15 PM - 7:55 PM","Abbondandolo, Vito","KY 312","46","45","In-Person",
"06","5142","ACCT 367 (4, 4)","FED &amp; NY ST TAX","T, TH","6:25 PM - 8:15 PM","Barone, Ernest","PH 110","34","50","In-Person",
"08","5180","ACCT 367 (4, 4)","FED &amp; NY ST TAX","SU","8:00 AM - 12:00 PM","Lahijani, Richard","PH 130","26","50","In-Person",
"06","5198","ACCT 372 (3, 3)","GOV &amp; INST ACCT","SU","1:00 PM - 4:00 PM","Lahijani, Richard","PH 110","40","50","In-Person",
"05","5195","ACCT 372 (3, 3)","GOV &amp; INST ACCT","M, W","6:30 PM - 7:45 PM","Lahijani, Richard","PH 112","55","55","In-Person",
"07","5200","ACCT 372 (3, 3)","GOV &amp; INST ACCT","SU","9:00 AM - 12:00 PM","Balkaran, Dianand","CD 134","64","60","Online",
"01","5182","ACCT 372 (3, 3)","GOV &amp; INST ACCT","M, W","1:40 PM - 2:55 PM","Simon, Abraham","PH 212","29","30","In-Person",
"02","5185","ACCT 372 (3, 3)","GOV &amp; INST ACCT","M","5:30 PM - 8:20 PM","Simon, Abraham","PH 212","20","30","In-Person",
"03","5186","ACCT 372 (3, 3)","GOV &amp; INST ACCT","T","1:40 PM - 4:30 PM","Simon, Abraham","PH 212","15","30","In-Person",
"04","5189","ACCT 372 (3, 3)","GOV &amp; INST ACCT","T, TH","3:05 PM - 4:20 PM","Silverman, Arthur","PH 012","41","40","In-Person",
"01","21628","ACCT 3911 (1, 1)","SPECIAL PROBLEMS","&nbsp;"," - ","Milich, Marvin"," ","2","1","In-Person",
"01","5206","ACCT 393W (3, 3)","Seminar in Accounting","&nbsp;"," - ","Davidovits, Murray"," ","16","10","In-Person",
"01","5214","ACCT 398 (3, 3)","INTERNSHIP","&nbsp;"," - ","Ruthizer, Scott"," ","7","8","In-Person",
"01","5235","ACCT 707 (3, 3)","ISSUES IN MGMT ACCT","S","9:00 AM - 12:00 PM","Wheatman, Barry","PH 106","24","25","In-Person",
"03","5265","ACCT 712 (3, 3)","ADV FIN ACCT THEORY","TH","6:30 PM - 9:20 PM","Hitzig, Neal","PH 202","21","20","In-Person",
"01","5238","ACCT 712 (3, 3)","ADV FIN ACCT THEORY","T","6:30 PM - 9:20 PM","Hitzig, Neal","PH 302","20","20","In-Person",
"02","5248","ACCT 712 (3, 3)","ADV FIN ACCT THEORY","W","6:30 PM - 9:20 PM","Huang, Qianyun (Ivy)","PH 202","28","20","In-Person",
"02","5276","ACCT 723 (3, 3)","ADV AUDITING THEORY","TH","6:30 PM - 9:20 PM","Dignam, Arthur","PH 351","30","20","In-Person",
"01","5275","ACCT 723 (3, 3)","ADV AUDITING THEORY","T","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","30","20","In-Person",
"02","5291","ACCT 747 (3, 3)","COMM &amp; ACCOUNTANTS","W","6:30 PM - 9:20 PM","David, Amy","PH 351","30","20","In-Person",
"01","5288","ACCT 747 (3, 3)","COMM &amp; ACCOUNTANTS","T","6:30 PM - 9:20 PM","David, Amy","KG 204","30","20","In-Person",
"02","5315","ACCT 748 (3, 3)","ADV ACCT INFO SYSTMS","S","1:00 PM - 4:00 PM","Qureshi, Anique","PH 012","24","20","Online",
"01","5301","ACCT 748 (3, 3)","ADV ACCT INFO SYSTMS","W","6:30 PM - 9:20 PM","Siegfried, Robert","PH 333","24","20","In-Person",
"01","5329","ACCT 752 (3, 3)","ADV STDY IN BUS LAW","W, F","9:25 AM - 10:40 AM","Davidovits, Murray","PH 116","8","10","In-Person",
"03","5352","ACCT 752 (3, 3)","ADV STDY IN BUS LAW","SU","9:00 AM - 12:00 PM","Linn, David","PH 012","18","10","In-Person",
"02","5347","ACCT 752 (3, 3)","ADV STDY IN BUS LAW","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 130","10","10","In-Person",
"02","5390","ACCT 757 (3, 3)","TAXATION OF BUS ENTS","W","6:30 PM - 9:20 PM","Stevens, Michael","KG 206","34","20","In-Person",
"01","5386","ACCT 757 (3, 3)","TAXATION OF BUS ENTS","M","6:30 PM - 9:20 PM","Mandelkorn, Steven","KY 431","32","20","In-Person",
"02","14101","ACCT 759 (3, 3)","ESTATE &amp; GIFT TAXES","TH","6:30 PM - 9:20 PM","Weiss, Richard","SB D135","27","25","In-Person",
"01","5395","ACCT 773 (3, 3)","GOVT ACCT &amp; AUDIT","SU","9:00 AM - 12:00 PM","Xiao, Jian","PH 108","34","20","In-Person",
"01","2209","ACE 001 (4, 3)","English Composition","M","7:10 PM - 9:40 PM","Cvejic, Alexandra","KY 271","14","22","In-Person",
"01","2212","ACE 004 (3, 6)","ART &amp; MUSIC SEM","TH","7:00 PM - 8:15 PM","Nici, John","KP 403","36","35","In-Person",
"01","2212","ACE 004 (3, 6)","ART &amp; MUSIC SEM","TH","8:25 PM - 9:40 PM","Colon, Paulina","MU 263","36","35","In-Person",
"02","6347","ACE 005W (3, 3)","GREAT WORKS OF LIT","SU","1:10 PM - 3:40 PM","Lavender-Smith, Jordan","PH 106","12","22","In-Person",
"01","2211","ACE 005W (3, 3)","GREAT WORKS OF LIT","W","7:10 PM - 9:40 PM","Sirlin, Rhoda","KY 271","20","22","In-Person",
"01","2219","ACE 015 (3, 6)","Social Science Seminar I","W","7:10 PM - 9:40 PM","Budd, Susan","KY 319","24","35","In-Person",
"02","2221","ACE 015 (3, 6)","Social Science Seminar I","S","9:20 AM - 12:05 PM","Miceli, Salvatore","PH 211","15","35","In-Person",
"01","2225","ACE 016 (3, 6)","Social Science Seminar II","S","1:00 PM - 3:40 PM","Budd, Susan","PH 211","13","35","In-Person",
"01","5995","AFST 101 (3, 3)","AFRICAN CIV 1","T, TH","10:50 AM - 12:05 PM","Julmisse, Evelyn","PH 118","36","36","In-Person",
"01","6069","AFST 232W (3, 3)","CARIBBEAN LIT","F","6:30 PM - 9:30 PM","Blenman-Roane, Marjorie","PH 118","23","20","In-Person",
"01","6076","AFST 234W (3, 3)","BLACK WOMEN WRITERS","S","1:00 PM - 4:00 PM","Blenman-Roane, Marjorie","PH 118","19","20","In-Person",
"01","6057","AFST 300W (3, 3)","AFRICANA STS SEMINAR","T, TH","1:40 PM - 2:55 PM","Julmisse, Evelyn","PH 118","23","25","In-Person",
"02","4006","AMST 110W (3, 3)","INTRO AMER SOC/CULT","M, W","10:50 AM - 12:05 PM","Ribeiro, Helena","KY 431","22","25","In-Person",
"01","4000","AMST 110W (3, 3)","INTRO AMER SOC/CULT","T, TH","1:40 PM - 2:55 PM","Mitropoulos, Jonah","KY 148","20","20","In-Person",
"09","5314","ANTH 101 (3, 3)","INTRO CULT ANTHRO","M, W","3:05 PM - 4:20 PM","Choi, Jimee","KY 250","79","80","In-Person",
"02","2602","ANTH 101 (3, 3)","INTRO CULT ANTHRO","M, W","10:50 AM - 12:05 PM","Halliburton, Murphy","KY 250","87","85","In-Person",
"15","7218","ANTH 101 (3, 3)","INTRO CULT ANTHRO","M, W","9:25 AM - 10:40 AM","Gantt, Julian","KY 150","112","110","In-Person",
"10","5319","ANTH 101 (3, 3)","INTRO CULT ANTHRO","M, W","5:00 PM - 6:15 PM","Meswick, Susan","PH 114","47","47","In-Person",
"07","2678","ANTH 101 (3, 3)","INTRO CULT ANTHRO","M, W","8:00 AM - 9:15 AM","Choi, Jimee","RZ 347","45","47","In-Person",
"06","2660","ANTH 101 (3, 3)","INTRO CULT ANTHRO","T, TH","1:40 PM - 2:55 PM","Elisha, Omri","KY 150","99","100","In-Person",
"05","2639","ANTH 101 (3, 3)","INTRO CULT ANTHRO","T, TH","10:50 AM - 12:05 PM","Shank, Sofia","KY 250","79","80","In-Person",
"11","5333","ANTH 101 (3, 3)","INTRO CULT ANTHRO","T, TH","3:05 PM - 4:20 PM","Shank, Sofia","KY 150","104","105","In-Person",
"05","2639","ANTH 101 (3, 3)","INTRO CULT ANTHRO","T, TH","10:50 AM - 12:05 PM","Birth, Kevin","KY 250","79","80","In-Person",
"04","2626","ANTH 101 (3, 3)","INTRO CULT ANTHRO","T, TH","9:25 AM - 10:40 AM","Birth, Kevin","KY 250","79","80","In-Person",
"03","2615","ANTH 101 (3, 3)","INTRO CULT ANTHRO","M, W","1:40 PM - 2:55 PM","Halliburton, Murphy","KY 250","82","83","In-Person",
"12","5349","ANTH 101 (3, 3)","INTRO CULT ANTHRO","T, TH","5:00 PM - 6:15 PM","Canpolat, Ezgi","KY 250","62","70","In-Person",
"14","6359","ANTH 101 (3, 3)","INTRO CULT ANTHRO","F","9:25 AM - 12:05 PM","Meswick, Susan","PH 114","47","47","In-Person",
"13","5427","ANTH 101 (3, 3)","INTRO CULT ANTHRO","T, TH","6:30 PM - 7:45 PM","Canpolat, Ezgi","PH 114","41","47","In-Person",
"08","2845","ANTH 101 (3, 3)","INTRO CULT ANTHRO","S","1:00 PM - 4:00 PM","Cruz, Margaret","PH 108","39","40","In-Person",
"07","5312","ANTH 102 (3, 3)","INTRO HUMAN EVOL","M, W","3:05 PM - 4:20 PM","Sutton, Wesley","KY 417","20","40","In-Person",
"09","5351","ANTH 102 (3, 3)","INTRO HUMAN EVOL","T, TH","5:00 PM - 6:15 PM","Hartnett, Kristen","RZ 347","22","45","In-Person",
"10","7217","ANTH 102 (3, 3)","INTRO HUMAN EVOL","M, W","9:25 AM - 10:40 AM","Sutton, Wesley","KY 250","40","85","In-Person",
"06","2840","ANTH 102 (3, 3)","INTRO HUMAN EVOL","F","10:50 AM - 1:30 PM","Hodgson, Jennifer","RZ 347","38","45","In-Person",
"05","2835","ANTH 102 (3, 3)","INTRO HUMAN EVOL","T, TH","1:40 PM - 2:55 PM","Hartnett, Kristen","KY 250","79","80","In-Person",
"04","2827","ANTH 102 (3, 3)","INTRO HUMAN EVOL","T, TH","12:15 PM - 1:30 PM","Swedell, Larissa","KY 250","72","75","In-Person",
"03","2701","ANTH 102 (3, 3)","INTRO HUMAN EVOL","M, W","1:40 PM - 2:55 PM","Forrest, Frances","KY 150","129","130","In-Person",
"02","2637","ANTH 102 (3, 3)","INTRO HUMAN EVOL","T, TH","10:50 AM - 12:05 PM","Swedell, Larissa","KY 150","88","110","In-Person",
"01","2625","ANTH 102 (3, 3)","INTRO HUMAN EVOL","T, TH","9:25 AM - 10:40 AM","Plummer, Thomas","KY 150","44","100","In-Person",
"04","2698","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","M, W","10:50 AM - 12:05 PM","Gorsline, Marjorie","RZ 347","47","47","In-Person",
"08","5266","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","SU","1:00 PM - 4:00 PM","Manfra Mcgovern, Allison","PH 114","22","35","In-Person",
"10","5335","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","T, TH","3:05 PM - 4:20 PM","Suri, Miranda","KY 250","66","95","In-Person",
"11","5345","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","T, TH","5:00 PM - 6:15 PM","Shiratori, Yuko","PH 114","12","50","In-Person",
"06","2823","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","T, TH","10:50 AM - 12:05 PM","Bracken, Justin","RZ 347","44","45","In-Person",
"02","2674","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","M, W","8:00 AM - 9:15 AM","Coplin, Jennifer","PH 114","39","45","In-Person",
"01","2652","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","T, TH","12:15 PM - 1:30 PM","Pugh, Timothy","KY 150","157","160","In-Person",
"01","2652","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","T, TH","12:15 PM - 1:30 PM","Shiratori, Yuko","KY 150","157","160","In-Person",
"07","3002","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","M, W","1:40 PM - 2:55 PM","Gorsline, Marjorie","RZ 347","43","45","In-Person",
"09","5327","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","M","6:30 PM - 9:15 PM","Manfra Mcgovern, Allison","PH 114","35","45","In-Person",
"05","2819","ANTH 103 (3, 3)","INTRO ARCHAEOLOGY","T, TH","9:25 AM - 10:40 AM","Bracken, Justin","RZ 347","36","45","In-Person",
"07","5322","ANTH 104 (3, 3)","LANG/CULTURE/SOCIETY","M, W","5:00 PM - 6:15 PM","Riley, Kathleen","KY 250","66","95","In-Person",
"01","2596","ANTH 104 (3, 3)","LANG/CULTURE/SOCIETY","M, W","10:50 AM - 12:05 PM","Makihara, Miki","KY 150","146","150","In-Person",
