"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"01","49015","ACCT 305 (3, 2)","Cost Accounting","M, W","3:10 PM - 4:25 PM","Huang, Qianyun (Ivy)","PH 110","34","38","In-Person",
"02","49016","ACCT 305 (3, 2)","Cost Accounting","M, W","5:00 PM - 6:15 PM","Huang, Qianyun (Ivy)","PH 110","27","38","In-Person",
"03","49017","ACCT 305 (3, 2)","Cost Accounting","T, TH","9:15 AM - 10:30 AM","Cohen, Martin","PH 012","36","38","In-Person",
"04","49018","ACCT 305 (3, 2)","Cost Accounting","T, TH","10:45 AM - 12:00 PM","Cohen, Martin","PH 012","38","38","In-Person",
"05","49019","ACCT 305 (3, 2)","Cost Accounting","T, TH","1:40 PM - 2:55 PM","Cohen, Martin","PH 012","39","38","In-Person",
"07","49021","ACCT 305 (3, 2)","Cost Accounting","T, TH","8:50 PM - 10:05 PM","Kessar, Nathaniel","PH 112","11","38","In-Person",
"08","49022","ACCT 305 (3, 2)","Cost Accounting","S","9:15 AM - 12:00 PM","Qureshi, Anique","PH 212","38","38","Online",
"01","49027","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","2:15 PM - 4:05 PM","Stevens, Michael","PH 012","38","40","In-Person",
"02","49028","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","5:00 PM - 6:40 PM","Stevens, Michael","PH 119","42","44","In-Person",
"03","49029","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","8:00 AM - 9:50 AM","Adelberg, Arthur","RE 017","76","75","Online",
"04","49030","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","T, TH","10:05 AM - 11:55 AM","Solieri, Steven","PH 116","25","24","In-Person",
"05","49031","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","M, W","8:50 PM - 10:40 PM","Mazzo, Mark","PH 110","6","40","In-Person",
"06","49032","ACCT 306 (4, 3)","Quant Techniq Pln &amp; Ctrl","SU","1:00 PM - 5:00 PM","Qureshi, Anique"," ","51","51","Online",
"05","49055","ACCT 311 (4, 3)","Advanced Accounting","T, TH","6:55 PM - 8:45 PM","Juva, John","PH 112","11","45","In-Person",
"06","49056","ACCT 311 (4, 3)","Advanced Accounting","S","8:20 AM - 12:00 PM","Uddin, Md","PH 112","22","45","In-Person",
"07","49057","ACCT 311 (4, 3)","Advanced Accounting","SU","1:00 PM - 5:00 PM","Balkaran, Dianand","PH 110","49","46","In-Person",
"01","49051","ACCT 311 (4, 3)","Advanced Accounting","T, TH","8:00 AM - 9:50 AM","Satenstein, Jeffrey","PH 112","45","45","In-Person",
"02","49052","ACCT 311 (4, 3)","Advanced Accounting","T, TH","10:05 AM - 11:55 AM","Satenstein, Jeffrey","PH 112","45","45","In-Person",
"03","49053","ACCT 311 (4, 3)","Advanced Accounting","T, TH","12:10 PM - 2:00 PM","David, Amy","PH 116","45","45","In-Person",
"04","49054","ACCT 311 (4, 3)","Advanced Accounting","T, TH","2:15 PM - 4:05 PM","David, Amy","PH 116","45","45","In-Person",
"01","49062","ACCT 321 (4, 3)","Auditing I","M, W","10:05 AM - 11:55 AM","Dauber, Nicky","PH 130","55","52","In-Person",
"02","49063","ACCT 321 (4, 3)","Auditing I","M, W","1:40 PM - 3:30 PM","Mintz, Seymour","PH 118","55","52","In-Person",
"03","49064","ACCT 321 (4, 3)","Auditing I","T, TH","8:00 AM - 9:50 AM","Solieri, Steven","PH 116","24","24","In-Person",
"04","49065","ACCT 321 (4, 3)","Auditing I","M, W","8:50 PM - 10:40 PM","Fitzsimons, Sean","PH 116","18","52","In-Person",
"05","49066","ACCT 321 (4, 3)","Auditing I","SU","8:20 AM - 12:00 PM","Kumar, Vijay","PH 114","52","52","In-Person",
"01","49072","ACCT 322 (3, 3)","Auditing II","M, W","1:40 PM - 2:55 PM","Dauber, Nicky","PH 130","49","42","In-Person",
"02","49073","ACCT 322 (3, 3)","Auditing II","T, TH","1:40 PM - 2:55 PM","Hitzig, Neal","PH 206","25","24","In-Person",
"06","49077","ACCT 322 (3, 3)","Auditing II","SU","9:15 AM - 12:00 PM","Qamar, Zohaib","PH 130","25","35","In-Person",
"03","49074","ACCT 322 (3, 3)","Auditing II","T, TH","4:00 PM - 5:15 PM","Hitzig, Neal","PH 212","14","30","In-Person",
"04","49075","ACCT 322 (3, 3)","Auditing II","M, W","6:30 PM - 7:45 PM","Fitzsimons, Sean","PH 132","34","35","In-Person",
"05","49076","ACCT 322 (3, 3)","Auditing II","F","6:30 PM - 9:20 PM","Qamar, Zohaib","PH 112","36","35","In-Person",
"01","49087","ACCT 341 (3, 3)","Accounting Information Systems","SU","9:15 AM - 12:00 PM","Qureshi, Anique"," ","50","60","Online",
"01","49092","ACCT 343 (3, 3)","Microcomputer Applications","S","1:00 PM - 3:40 PM","Qureshi, Anique","PH 212","21","35","In-Person",
"01","49100","ACCT 350 (3, 3)","Financial Statement Analysis","T, TH","1:40 PM - 2:55 PM","Satenstein, Jeffrey","PH 112","18","35","In-Person",
"02","49101","ACCT 350 (3, 3)","Financial Statement Analysis","T, TH","6:30 PM - 7:45 PM","Silverman, Arthur","PH 110","14","35","In-Person",
"01","49157","ACCT 362 (3, 3)","Business Law II","T, TH","6:30 PM - 7:45 PM","Altman, Julie","KY 312","47","50","In-Person",
"02","49158","ACCT 362 (3, 3)","Business Law II","S","9:15 AM - 12:00 PM","Katz, Jeffrey","PH 130","49","50","In-Person",
"03","49134","ACCT 362W (3, 3)","Business Law II","M, W","10:45 AM - 12:00 PM","Mintz, Seymour","PH 012","21","20","In-Person",
"04","49135","ACCT 362W (3, 3)","Business Law II","T, TH","7:45 AM - 9:00 AM","Linn, David","RA 201","12","20","In-Person",
"05","49136","ACCT 362W (3, 3)","Business Law II","T, TH","9:15 AM - 10:30 AM","Linn, David","RA 201","17","20","In-Person",
"06","49137","ACCT 362W (3, 3)","Business Law II","T, TH","5:00 PM - 6:15 PM","Altman, Julie","KY 315","20","20","In-Person",
"08","49139","ACCT 362W (3, 3)","Business Law II","S","1:00 PM - 4:00 PM","Seymore, Javier","PH 110","11","20","In-Person",
"10","49141","ACCT 362W (3, 3)","Business Law II","SU","1:00 PM - 4:00 PM","Stein, Randy","PH 121","16","20","In-Person",
"02","49133","ACCT 362W (3, 3)","Business Law II","M, W","10:45 AM - 12:00 PM","Herczog, Leo","PH 116","20","20","In-Person",
"01","49132","ACCT 362W (3, 3)","Business Law II","M, W","9:15 AM - 10:30 AM","Herczog, Leo","PH 116","19","20","In-Person",
"07","49138","ACCT 362W (3, 3)","Business Law II","T, TH","3:10 PM - 4:25 PM","Altman, Julie","PH 351","19","20","In-Person",
"02","49161","ACCT 363 (3, 3)","Business Law III","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 110","25","30","In-Person",
"01","49160","ACCT 363 (3, 3)","Business Law III","M, W","1:40 PM - 2:55 PM","Herczog, Leo","PH 116","23","30","In-Person",
"03","49162","ACCT 363 (3, 3)","Business Law III","SU","9:15 AM - 12:00 PM","Linn, David","CD 134","20","30","In-Person",
"01","49172","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","M, W","10:05 AM - 11:55 AM","Leibowicz, Barry","PH 112","16","52","In-Person",
"07","49178","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","SU","8:20 AM - 12:00 PM","Calamari, Joseph","PH 132","33","52","In-Person",
"06","49177","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","S","8:20 AM - 12:00 PM","Balkaran, Dianand","PH 110","52","52","In-Person",
"05","49176","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","6:55 PM - 8:45 PM","Barone, Ernest","PH 130","52","52","In-Person",
"04","49175","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","5:00 PM - 6:50 PM","Barone, Ernest","RA 201","53","52","In-Person",
"03","49174","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","3:00 PM - 4:50 PM","Thaler, Michael","RA 201","52","52","In-Person",
"02","49173","ACCT 367 (4, 4)","Fed &amp; Ny State Tax","T, TH","10:05 AM - 11:55 AM","Blumenfrucht, Israel","PH 110","39","40","In-Person",
"05","49189","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","TH","6:30 PM - 9:20 PM","Xiao, Jian","RA 205","9","49","In-Person",
"07","49191","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Balkaran, Dianand","PH 110","49","49","In-Person",
"06","49190","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","SU","9:15 AM - 12:00 PM","Xiao, Jian","PH 115","13","49","In-Person",
"04","49188","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","5:00 PM - 6:15 PM","Silverman, Arthur","PH 110","47","49","In-Person",
"01","49185","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","M, W","3:10 PM - 4:25 PM","Sun, Fang","PH 116","44","49","In-Person",
"02","49186","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","M, W","5:00 PM - 6:15 PM","Sun, Fang","PH 116","45","49","In-Person",
"03","49187","ACCT 372 (3, 3)","Gov &amp; Nfp Acct &amp; Aud","T, TH","3:10 PM - 4:25 PM","Silverman, Arthur","PH 012","48","49","In-Person",
"01","49206","ACCT 3913 (3, 3)","Special Problems","W","6:30 PM - 9:20 PM","Solieri, Steven","PH 212","9","9","In-Person",
"01","49195","ACCT 393W (3, 3)","Seminar in Accounting","&nbsp;"," - ","Herczog, Leo"," ","22","18","In-Person",
"01","49200","ACCT 398 (3, 3)","Internship","&nbsp;"," - ","Ruthizer, Scott"," ","1","10","In-Person",
"01","49208","ACCT 707 (3, 3)","Issues In Mgmt Acct","S","9:15 AM - 12:00 PM","Wheatman, Barry","PH 116","31","30","In-Person",
"01","49215","ACCT 712 (3, 3)","Adv Fin Acct Theory","M","6:30 PM - 9:20 PM","Huang, Qianyun (Ivy)","PH 333","28","20","In-Person",
"02","49216","ACCT 712 (3, 3)","Adv Fin Acct Theory","TH","6:30 PM - 9:20 PM","Hitzig, Neal","PH 114","21","20","In-Person",
"01","49219","ACCT 723 (3, 3)","Adv Auditing Theory","T","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","30","20","In-Person",
"02","49220","ACCT 723 (3, 3)","Adv Auditing Theory","TH","6:30 PM - 9:20 PM","Dignam, Arthur","PH 333","35","20","In-Person",
"01","49225","ACCT 747 (3, 3)","Communications and Accountants","S","1:00 PM - 4:00 PM","Nigrelli, Ursula","CD 134","60","55","In-Person",
"01","49229","ACCT 748 (3, 3)","Adv Acct Info Systms","W","6:30 PM - 9:20 PM","Siegfried, Robert","PH 333","33","20","In-Person",
"03","49240","ACCT 752 (3, 3)","Adv Stdy In Bus Law","SU","9:15 AM - 12:00 PM","Linn, David","CD 134","27","20","In-Person",
"02","49239","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","6:30 PM - 7:45 PM","Elan, Robert","PH 110","1","20","In-Person",
"01","49238","ACCT 752 (3, 3)","Adv Stdy In Bus Law","M, W","1:40 PM - 2:55 PM","Herczog, Leo","PH 116","6","20","In-Person",
"01","49244","ACCT 757 (3, 3)","Taxation of Business Entities","M","6:30 PM - 9:20 PM","Balkaran, Dianand","PH 155","30","30","In-Person",
"02","49245","ACCT 757 (3, 3)","Taxation of Business Entities","W","7:00 PM - 9:50 PM","Ahroni, Scott","PH 155","31","30","In-Person",
"01","49248","ACCT 759 (3, 3)","Estate and Gift Taxation","M","6:30 PM - 9:20 PM","Ahroni, Scott","PH 156","20","20","In-Person",
"01","49250","ACCT 773 (3, 3)","Govt Acct &amp; Audit","SU","1:00 PM - 4:00 PM","Xiao, Jian","PH 115","20","20","In-Person",
"01","60691","ACCT 7913 (3, 3)","Special Problems in Accounting","W","6:30 PM - 9:20 PM","Solieri, Steven","PH 212","13","15","In-Person",
"1","48752","AFST 101 (3, 3)","Survey African Civ 1","M, W","10:45 AM - 12:00 PM","Cooper Owens, Edward","KY 244","30","30","In-Person",
"1","48760","AFST 201W (3, 3)","Introduction to Black Cultures","M, W","1:40 PM - 2:55 PM","Cooper Owens, Edward","RA 202","35","35","In-Person",
"01","48813","AMST 110W (3, 3)","Intro Amer Soc/Culture","M, W","1:40 PM - 2:55 PM","Manson, Douglas","PH 202","20","20","In-Person",
"03","48815","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","3:10 PM - 4:25 PM","Manson, Douglas","KY 425","20","20","In-Person",
"02","48814","AMST 110W (3, 3)","Intro Amer Soc/Culture","T, TH","12:15 PM - 1:30 PM","Manson, Douglas","KY 246","20","20","In-Person",
"10","46892","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","5:00 PM - 6:15 PM","Pechenkina, Ekaterina","KY 250","85","85","Web-Enhanced",
"10","46892","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","5:00 PM - 6:15 PM","Roychoudhury, Debanjan","KY 250","85","85","Web-Enhanced",
"11","46896","ANTH 101 (3, 3)","Intro To Cultural Anthropology","W","5:00 PM - 7:50 PM","Pechenkina, Ekaterina","PH 114","43","42","Web-Enhanced",
"11","46896","ANTH 101 (3, 3)","Intro To Cultural Anthropology","W","5:00 PM - 7:50 PM","Roychoudhury, Debanjan","PH 114","43","42","Web-Enhanced",
"01","46807","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","7:45 AM - 9:00 AM","Unluonen, Emine Busra","PH 114","43","42","Web-Enhanced",
"02","46813","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","9:15 AM - 10:30 AM","Halliburton, Murphy","KY 150","129","130","Web-Enhanced",
"09","46862","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","3:10 PM - 4:25 PM","Choi, Jimee","PH 114","41","42","Web-Enhanced",
"04","46828","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","10:45 AM - 12:00 PM","Halliburton, Murphy","KY 150","131","130","Web-Enhanced",
"05","46840","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","12:15 PM - 1:30 PM","Leynse, Wendy","KY 270","90","90","Web-Enhanced",
"06","46843","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","9:15 AM - 10:30 AM","Choi, Jimee","PH 114","43","42","Web-Enhanced",
"07","46853","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","1:40 PM - 2:55 PM","Birth, Kevin","KY 250","84","84","In-Person",
"08","46854","ANTH 101 (3, 3)","Intro To Cultural Anthropology","T, TH","1:40 PM - 2:55 PM","Payne, Richard","KY 150","112","110","Web-Enhanced",
"03","46825","ANTH 101 (3, 3)","Intro To Cultural Anthropology","M, W","10:45 AM - 12:00 PM","Limbert, Mandana","KY 150","131","130","Web-Enhanced",
"12","58725","ANTH 102 (3, 3)","Intro Human Evol","M, W","7:45 AM - 9:00 AM","Lamela Lopez, Raquel","KY 150","109","110","Web-Enhanced",
"10","46910","ANTH 102 (3, 3)","Intro Human Evol","F","6:30 PM - 9:20 PM","Pagano, Anthony","PH 114","45","45","Web-Enhanced",
"11","47092","ANTH 102 (3, 3)","Intro Human Evol","S","9:15 AM - 11:55 AM","Pagano, Anthony","KY 250","70","70","Web-Enhanced",
"02","46811","ANTH 102 (3, 3)","Intro Human Evol","M, W","9:15 AM - 10:30 AM","Lamela Lopez, Raquel","KY 150","139","140","Web-Enhanced",
"03","46818","ANTH 102 (3, 3)","Intro Human Evol","T, TH","9:15 AM - 10:30 AM","Plummer, Thomas","KY 250","89","88","Web-Enhanced",
"04","46832","ANTH 102 (3, 3)","Intro Human Evol","M, W","10:45 AM - 12:00 PM","Henriquez, Megan","SB A101","45","44","Web-Enhanced",
"06","46841","ANTH 102 (3, 3)","Intro Human Evol","T, TH","12:15 PM - 1:30 PM","Amann, Alexis","KY 150","137","140","Web-Enhanced",
"07","46855","ANTH 102 (3, 3)","Intro Human Evol","M, W","1:40 PM - 2:55 PM","Henriquez, Megan","SB A101","44","44","Web-Enhanced",
"08","46866","ANTH 102 (3, 3)","Intro Human Evol","M, W","3:10 PM - 4:25 PM","Evans, Katarina","KY 150","114","115","Web-Enhanced",
"09","46870","ANTH 102 (3, 3)","Intro Human Evol","T, TH","3:10 PM - 4:25 PM","Shibata, Chihiro","KY 250","88","88","Web-Enhanced",
"08","46873","ANTH 103 (3, 3)","Introduction to Archaeology","M, W","3:10 PM - 4:25 PM","Squires, Kristen","SB A101","40","40","Web-Enhanced",
"07","46865","ANTH 103 (3, 3)","Introduction to Archaeology","T, TH","3:10 PM - 4:25 PM","Feeley, Francis","KY 150","120","120","Web-Enhanced",
"06","46851","ANTH 103 (3, 3)","Introduction to Archaeology","T, TH","1:40 PM - 2:55 PM","Feeley, Francis","KY 170","158","160","Web-Enhanced",
"05","46850","ANTH 103 (3, 3)","Introduction to Archaeology","M, W","1:40 PM - 2:55 PM","Pugh, Timothy","KY 150","130","130","Web-Enhanced",
"09","46901","ANTH 103 (3, 3)","Introduction to Archaeology","T, TH","5:00 PM - 6:15 PM","Rose, Nicole","SB A101","35","35","Web-Enhanced",
"03","46829","ANTH 103 (3, 3)","Introduction to Archaeology","M, W","10:45 AM - 12:00 PM","Tache, Karine","KY 250","87","88","Web-Enhanced",
"02","46815","ANTH 103 (3, 3)","Introduction to Archaeology","M, W","9:15 AM - 10:30 AM","Tache, Karine","KY 250","83","85","Web-Enhanced",
"01","46810","ANTH 103 (3, 3)","Introduction to Archaeology","T, TH","9:15 AM - 10:30 AM","Romera Barbera, Aida","PH 114","44","44","Web-Enhanced",
"10","47135","ANTH 103 (3, 3)","Introduction to Archaeology","T, TH","10:45 AM - 12:00 PM","Romera Barbera, Aida","PH 114","45","45","Web-Enhanced",
"04","46844","ANTH 103 (3, 3)","Introduction to Archaeology","T, TH","12:15 PM - 1:30 PM","Rose, Nicole","SB A101","44","44","Web-Enhanced",
"03","46864","ANTH 104 (3, 3)","Language, Culture, and Society","M, W","3:10 PM - 4:25 PM","Makihara, Miki","KY 170","155","155","Web-Enhanced",
"02","46830","ANTH 104 (3, 3)","Language, Culture, and Society","T, TH","10:45 AM - 12:00 PM","Rodriguez Aponte, Juan","KY 250","90","88","Web-Enhanced",
"01","46817","ANTH 104 (3, 3)","Language, Culture, and Society","F","9:15 AM - 12:05 PM","Schmitt, Doreen","KY 250","80","75","Web-Enhanced",
"04","47093","ANTH 104 (3, 3)","Language, Culture, and Society","S","9:15 AM - 11:55 AM","Quesada Nieto, Luis","PH 114","38","40","Web-Enhanced",
"01","46824","ANTH 200 (3, 3)","History of Anthropology","M, W","9:15 AM - 10:30 AM","Birth, Kevin","PH 351","22","18","In-Person",
"02","49980","ANTH 201 (3, 3)","Essentials Of Cultural Anthro","M","5:00 PM - 7:50 PM","Galal, Ola","PH 114","10","35","Web-Enhanced",
"01","46848","ANTH 201 (3, 3)","Essentials Of Cultural Anthro","M, W","1:40 PM - 2:55 PM","Elisha, Omri","PH 114","31","35","Web-Enhanced",
"01","46881","ANTH 212 (3, 3)","Peoples of the Middle East","M, W","3:10 PM - 4:25 PM","Limbert, Mandana","PH 347","11","15","Web-Enhanced",
"01","46838","ANTH 216 (3, 3)","Peoples of Southeast Asia","T, TH","12:15 PM - 1:30 PM","Payne, Richard","PH 114","30","30","Web-Enhanced",
"01","46849","ANTH 225 (3, 3)","Medical Anthropology","T, TH","1:40 PM - 2:55 PM","Halliburton, Murphy","PH 347","18","30","Web-Enhanced",
"01","46859","ANTH 238 (3, 3)","Research Design and Method","M, W","1:40 PM - 2:55 PM","Feeley, Francis","KY 059","6","20","Web-Enhanced",
"01","46861","ANTH 240 (3, 3)","Essentials of Archaeology","T, TH","1:40 PM - 2:55 PM","Moore, James","KY 059","18","18","Web-Enhanced",
"01","46835","ANTH 246W (3, 3)","Archaeology of the Near East","T, TH","10:45 AM - 12:00 PM","Bauer, Alexander","KY 059","19","19","Web-Enhanced",
"02","49890","ANTH 249 (3, 3)","Vt:Topcis Arch Area St","T, TH","12:15 PM - 1:30 PM","Bauer, Alexander","KY 059","14","15","Web-Enhanced",
"01","46823","ANTH 260 (3, 3)","Essent Biol Anthro","T, TH","9:15 AM - 10:30 AM","Madimenos, Felicia","PH 311","18","18","Web-Enhanced",
"01","46834","ANTH 262 (3, 3)","Introduction to Primates","T, TH","10:45 AM - 12:00 PM","Shibata, Chihiro","PH 311","16","18","Web-Enhanced",
